{'id': 13089, 'gender': 'male', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '8625', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12454, 'gender': 'male', 'income': 'low', 'age': 34, 'merchantId': 2, 'loc_address': '63375', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17134, 'gender': 'female', 'income': 'low', 'age': 48, 'merchantId': 2, 'loc_address': '88242', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15136, 'gender': 'female', 'income': 'high', 'age': 28, 'merchantId': 2, 'loc_address': '28872', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14098, 'gender': 'female', 'income': 'high', 'age': 26, 'merchantId': 2, 'loc_address': '27038', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15900, 'gender': 'male', 'income': 'low', 'age': 40, 'merchantId': 2, 'loc_address': '53684', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14633, 'gender': 'male', 'income': 'medium', 'age': 41, 'merchantId': 2, 'loc_address': '27', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16302, 'gender': 'female', 'income': 'low', 'age': 55, 'merchantId': 2, 'loc_address': '11618', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16446, 'gender': 'male', 'income': 'medium', 'age': 46, 'merchantId': 2, 'loc_address': '3108', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14355, 'gender': 'female', 'income': 'medium', 'age': 55, 'merchantId': 2, 'loc_address': '88991', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17155, 'gender': 'male', 'income': 'low', 'age': 44, 'merchantId': 2, 'loc_address': '90895', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15428, 'gender': 'female', 'income': 'low', 'age': 19, 'merchantId': 2, 'loc_address': '92598', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17362, 'gender': 'male', 'income': 'low', 'age': 36, 'merchantId': 2, 'loc_address': '41651', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17655, 'gender': 'female', 'income': 'high', 'age': 32, 'merchantId': 2, 'loc_address': '18099', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15725, 'gender': 'female', 'income': 'high', 'age': 55, 'merchantId': 2, 'loc_address': '73401', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14068, 'gender': 'male', 'income': 'medium', 'age': 18, 'merchantId': 2, 'loc_address': '42832', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17060, 'gender': 'male', 'income': 'low', 'age': 55, 'merchantId': 2, 'loc_address': '85302', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17507, 'gender': 'male', 'income': 'high', 'age': 32, 'merchantId': 2, 'loc_address': '99607', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15035, 'gender': 'male', 'income': 'medium', 'age': 49, 'merchantId': 2, 'loc_address': '61701', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12355, 'gender': 'female', 'income': 'high', 'age': 55, 'merchantId': 2, 'loc_address': '25946', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17142, 'gender': 'female', 'income': 'low', 'age': 34, 'merchantId': 2, 'loc_address': '51115', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17095, 'gender': 'male', 'income': 'high', 'age': 47, 'merchantId': 2, 'loc_address': '70791', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15041, 'gender': 'female', 'income': 'high', 'age': 28, 'merchantId': 2, 'loc_address': '77104', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16553, 'gender': 'male', 'income': 'medium', 'age': 36, 'merchantId': 2, 'loc_address': '65892', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16448, 'gender': 'male', 'income': 'medium', 'age': 30, 'merchantId': 2, 'loc_address': '64463', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12545, 'gender': 'male', 'income': 'low', 'age': 34, 'merchantId': 2, 'loc_address': '9194', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18130, 'gender': 'female', 'income': 'medium', 'age': 43, 'merchantId': 2, 'loc_address': '21701', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17425, 'gender': 'male', 'income': 'low', 'age': 52, 'merchantId': 2, 'loc_address': '49487', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12876, 'gender': 'male', 'income': 'high', 'age': 41, 'merchantId': 2, 'loc_address': '17221', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13743, 'gender': 'female', 'income': 'high', 'age': 29, 'merchantId': 2, 'loc_address': '34762', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12716, 'gender': 'male', 'income': 'low', 'age': 35, 'merchantId': 2, 'loc_address': '85035', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18018, 'gender': 'female', 'income': 'high', 'age': 44, 'merchantId': 2, 'loc_address': '90509', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13332, 'gender': 'male', 'income': 'low', 'age': 41, 'merchantId': 2, 'loc_address': '90727', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16652, 'gender': 'female', 'income': 'medium', 'age': 49, 'merchantId': 2, 'loc_address': '45402', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14790, 'gender': 'male', 'income': 'low', 'age': 28, 'merchantId': 2, 'loc_address': '47715', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13666, 'gender': 'male', 'income': 'medium', 'age': 45, 'merchantId': 2, 'loc_address': '72242', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13359, 'gender': 'male', 'income': 'low', 'age': 30, 'merchantId': 2, 'loc_address': '96246', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17201, 'gender': 'male', 'income': 'low', 'age': 42, 'merchantId': 2, 'loc_address': '240', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12710, 'gender': 'female', 'income': 'high', 'age': 53, 'merchantId': 2, 'loc_address': '37987', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17387, 'gender': 'female', 'income': 'medium', 'age': 25, 'merchantId': 2, 'loc_address': '36776', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13904, 'gender': 'male', 'income': 'high', 'age': 44, 'merchantId': 2, 'loc_address': '42744', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12925, 'gender': 'male', 'income': 'high', 'age': 52, 'merchantId': 2, 'loc_address': '3583', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17397, 'gender': 'male', 'income': 'medium', 'age': 47, 'merchantId': 2, 'loc_address': '54531', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13106, 'gender': 'female', 'income': 'high', 'age': 30, 'merchantId': 2, 'loc_address': '15507', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13706, 'gender': 'male', 'income': 'medium', 'age': 42, 'merchantId': 2, 'loc_address': '53859', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15303, 'gender': 'male', 'income': 'low', 'age': 21, 'merchantId': 2, 'loc_address': '75746', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12601, 'gender': 'male', 'income': 'medium', 'age': 38, 'merchantId': 2, 'loc_address': '23716', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14359, 'gender': 'female', 'income': 'low', 'age': 39, 'merchantId': 2, 'loc_address': '13239', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16668, 'gender': 'female', 'income': 'high', 'age': 38, 'merchantId': 2, 'loc_address': '55127', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15255, 'gender': 'male', 'income': 'medium', 'age': 39, 'merchantId': 2, 'loc_address': '17529', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15224, 'gender': 'male', 'income': 'medium', 'age': 43, 'merchantId': 2, 'loc_address': '4712', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16851, 'gender': 'male', 'income': 'high', 'age': 55, 'merchantId': 2, 'loc_address': '62566', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16027, 'gender': 'female', 'income': 'high', 'age': 34, 'merchantId': 2, 'loc_address': '58446', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15930, 'gender': 'female', 'income': 'medium', 'age': 27, 'merchantId': 2, 'loc_address': '29554', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17702, 'gender': 'female', 'income': 'high', 'age': 20, 'merchantId': 2, 'loc_address': '26147', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15826, 'gender': 'male', 'income': 'low', 'age': 26, 'merchantId': 2, 'loc_address': '54380', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17197, 'gender': 'female', 'income': 'low', 'age': 42, 'merchantId': 2, 'loc_address': '31456', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14482, 'gender': 'male', 'income': 'high', 'age': 55, 'merchantId': 2, 'loc_address': '92368', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14628, 'gender': 'female', 'income': 'medium', 'age': 49, 'merchantId': 2, 'loc_address': '41161', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13460, 'gender': 'female', 'income': 'low', 'age': 29, 'merchantId': 2, 'loc_address': '68058', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14184, 'gender': 'female', 'income': 'low', 'age': 19, 'merchantId': 2, 'loc_address': '96613', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17912, 'gender': 'male', 'income': 'high', 'age': 41, 'merchantId': 2, 'loc_address': '20743', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16531, 'gender': 'male', 'income': 'medium', 'age': 51, 'merchantId': 2, 'loc_address': '36367', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17749, 'gender': 'female', 'income': 'high', 'age': 40, 'merchantId': 2, 'loc_address': '27250', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16026, 'gender': 'female', 'income': 'medium', 'age': 47, 'merchantId': 2, 'loc_address': '81116', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13591, 'gender': 'male', 'income': 'medium', 'age': 40, 'merchantId': 2, 'loc_address': '71925', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12739, 'gender': 'female', 'income': 'medium', 'age': 25, 'merchantId': 2, 'loc_address': '90082', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12718, 'gender': 'female', 'income': 'low', 'age': 31, 'merchantId': 2, 'loc_address': '95606', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15139, 'gender': 'male', 'income': 'medium', 'age': 21, 'merchantId': 2, 'loc_address': '71832', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13388, 'gender': 'male', 'income': 'low', 'age': 52, 'merchantId': 2, 'loc_address': '26217', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15215, 'gender': 'male', 'income': 'high', 'age': 47, 'merchantId': 2, 'loc_address': '90886', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14947, 'gender': 'female', 'income': 'medium', 'age': 45, 'merchantId': 2, 'loc_address': '75119', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12924, 'gender': 'female', 'income': 'high', 'age': 49, 'merchantId': 2, 'loc_address': '76012', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16971, 'gender': 'male', 'income': 'medium', 'age': 24, 'merchantId': 2, 'loc_address': '44467', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14138, 'gender': 'male', 'income': 'low', 'age': 39, 'merchantId': 2, 'loc_address': '29237', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17862, 'gender': 'male', 'income': 'medium', 'age': 29, 'merchantId': 2, 'loc_address': '68603', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12480, 'gender': 'female', 'income': 'medium', 'age': 33, 'merchantId': 2, 'loc_address': '57368', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14908, 'gender': 'male', 'income': 'low', 'age': 52, 'merchantId': 2, 'loc_address': '83339', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12457, 'gender': 'female', 'income': 'medium', 'age': 29, 'merchantId': 2, 'loc_address': '16227', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14754, 'gender': 'female', 'income': 'low', 'age': 23, 'merchantId': 2, 'loc_address': '67481', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16092, 'gender': 'male', 'income': 'medium', 'age': 22, 'merchantId': 2, 'loc_address': '30309', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13435, 'gender': 'male', 'income': 'high', 'age': 27, 'merchantId': 2, 'loc_address': '1976', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16097, 'gender': 'female', 'income': 'low', 'age': 36, 'merchantId': 2, 'loc_address': '66514', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16402, 'gender': 'male', 'income': 'medium', 'age': 39, 'merchantId': 2, 'loc_address': '76876', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13685, 'gender': 'male', 'income': 'medium', 'age': 41, 'merchantId': 2, 'loc_address': '63036', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14586, 'gender': 'male', 'income': 'high', 'age': 48, 'merchantId': 2, 'loc_address': '16009', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16112, 'gender': 'male', 'income': 'high', 'age': 27, 'merchantId': 2, 'loc_address': '53249', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12421, 'gender': 'male', 'income': 'high', 'age': 30, 'merchantId': 2, 'loc_address': '14996', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13151, 'gender': 'male', 'income': 'high', 'age': 47, 'merchantId': 2, 'loc_address': '52590', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15415, 'gender': 'male', 'income': 'low', 'age': 41, 'merchantId': 2, 'loc_address': '58210', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18114, 'gender': 'male', 'income': 'low', 'age': 48, 'merchantId': 2, 'loc_address': '91562', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16587, 'gender': 'male', 'income': 'low', 'age': 42, 'merchantId': 2, 'loc_address': '50455', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17114, 'gender': 'male', 'income': 'low', 'age': 38, 'merchantId': 2, 'loc_address': '96026', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13381, 'gender': 'male', 'income': 'medium', 'age': 25, 'merchantId': 2, 'loc_address': '33368', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17928, 'gender': 'female', 'income': 'low', 'age': 30, 'merchantId': 2, 'loc_address': '36106', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14256, 'gender': 'female', 'income': 'medium', 'age': 21, 'merchantId': 2, 'loc_address': '56151', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14311, 'gender': 'male', 'income': 'medium', 'age': 26, 'merchantId': 2, 'loc_address': '14974', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13716, 'gender': 'female', 'income': 'low', 'age': 46, 'merchantId': 2, 'loc_address': '52460', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15814, 'gender': 'female', 'income': 'low', 'age': 24, 'merchantId': 2, 'loc_address': '90410', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13291, 'gender': 'male', 'income': 'low', 'age': 29, 'merchantId': 2, 'loc_address': '4875', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12723, 'gender': 'male', 'income': 'low', 'age': 31, 'merchantId': 2, 'loc_address': '98865', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14062, 'gender': 'female', 'income': 'low', 'age': 18, 'merchantId': 2, 'loc_address': '86643', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15625, 'gender': 'female', 'income': 'medium', 'age': 18, 'merchantId': 2, 'loc_address': '40541', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16175, 'gender': 'male', 'income': 'high', 'age': 33, 'merchantId': 2, 'loc_address': '6500', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15154, 'gender': 'male', 'income': 'high', 'age': 46, 'merchantId': 2, 'loc_address': '38498', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17096, 'gender': 'male', 'income': 'medium', 'age': 55, 'merchantId': 2, 'loc_address': '76054', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13726, 'gender': 'male', 'income': 'medium', 'age': 38, 'merchantId': 2, 'loc_address': '22646', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13817, 'gender': 'male', 'income': 'medium', 'age': 51, 'merchantId': 2, 'loc_address': '99793', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13159, 'gender': 'female', 'income': 'high', 'age': 48, 'merchantId': 2, 'loc_address': '12714', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18218, 'gender': 'male', 'income': 'medium', 'age': 44, 'merchantId': 2, 'loc_address': '78301', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13630, 'gender': 'female', 'income': 'high', 'age': 22, 'merchantId': 2, 'loc_address': '95604', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17386, 'gender': 'female', 'income': 'low', 'age': 51, 'merchantId': 2, 'loc_address': '87844', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14731, 'gender': 'female', 'income': 'low', 'age': 30, 'merchantId': 2, 'loc_address': '1608', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16497, 'gender': 'female', 'income': 'high', 'age': 39, 'merchantId': 2, 'loc_address': '79881', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14397, 'gender': 'male', 'income': 'low', 'age': 21, 'merchantId': 2, 'loc_address': '44286', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18033, 'gender': 'male', 'income': 'low', 'age': 49, 'merchantId': 2, 'loc_address': '16602', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15333, 'gender': 'female', 'income': 'high', 'age': 26, 'merchantId': 2, 'loc_address': '18814', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 18173, 'gender': 'female', 'income': 'high', 'age': 52, 'merchantId': 2, 'loc_address': '89294', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17205, 'gender': 'female', 'income': 'medium', 'age': 33, 'merchantId': 2, 'loc_address': '38452', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17324, 'gender': 'male', 'income': 'medium', 'age': 19, 'merchantId': 2, 'loc_address': '89460', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13642, 'gender': 'female', 'income': 'low', 'age': 30, 'merchantId': 2, 'loc_address': '72464', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14798, 'gender': 'male', 'income': 'low', 'age': 29, 'merchantId': 2, 'loc_address': '71883', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13812, 'gender': 'male', 'income': 'low', 'age': 26, 'merchantId': 2, 'loc_address': '31449', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16748, 'gender': 'male', 'income': 'low', 'age': 25, 'merchantId': 2, 'loc_address': '55960', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12586, 'gender': 'male', 'income': 'medium', 'age': 26, 'merchantId': 2, 'loc_address': '74667', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13479, 'gender': 'male', 'income': 'high', 'age': 44, 'merchantId': 2, 'loc_address': '74395', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 17911, 'gender': 'female', 'income': 'high', 'age': 35, 'merchantId': 2, 'loc_address': '42886', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16447, 'gender': 'female', 'income': 'low', 'age': 20, 'merchantId': 2, 'loc_address': '87453', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16753, 'gender': 'female', 'income': 'low', 'age': 26, 'merchantId': 2, 'loc_address': '94972', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14720, 'gender': 'male', 'income': 'low', 'age': 24, 'merchantId': 2, 'loc_address': '26688', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14463, 'gender': 'female', 'income': 'low', 'age': 39, 'merchantId': 2, 'loc_address': '9369', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13955, 'gender': 'female', 'income': 'low', 'age': 45, 'merchantId': 2, 'loc_address': '22684', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13116, 'gender': 'male', 'income': 'medium', 'age': 34, 'merchantId': 2, 'loc_address': '33408', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12609, 'gender': 'female', 'income': 'medium', 'age': 28, 'merchantId': 2, 'loc_address': '16968', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16955, 'gender': 'male', 'income': 'low', 'age': 28, 'merchantId': 2, 'loc_address': '97500', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16230, 'gender': 'female', 'income': 'high', 'age': 20, 'merchantId': 2, 'loc_address': '93516', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14226, 'gender': 'female', 'income': 'medium', 'age': 38, 'merchantId': 2, 'loc_address': '1414', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16136, 'gender': 'female', 'income': 'medium', 'age': 30, 'merchantId': 2, 'loc_address': '46530', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14076, 'gender': 'female', 'income': 'low', 'age': 22, 'merchantId': 2, 'loc_address': '22355', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14323, 'gender': 'male', 'income': 'high', 'age': 32, 'merchantId': 2, 'loc_address': '61691', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 14128, 'gender': 'female', 'income': 'medium', 'age': 38, 'merchantId': 2, 'loc_address': '61673', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 13946, 'gender': 'female', 'income': 'medium', 'age': 34, 'merchantId': 2, 'loc_address': '41402', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 12624, 'gender': 'male', 'income': 'low', 'age': 49, 'merchantId': 2, 'loc_address': '58049', 'customerSegment': 'middle class', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 16752, 'gender': 'female', 'income': 'medium', 'age': 50, 'merchantId': 2, 'loc_address': '12160', 'customerSegment': 'small business', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
{'id': 15822, 'gender': 'female', 'income': 'high', 'age': 55, 'merchantId': 2, 'loc_address': '59563', 'customerSegment': 'corporate', 'createdAt': 'DATE', 'updatedAt': 'DATE'},
